GroupSize,DeltaValue,Percentile,SharedMovies
7,0.331,66.0,22
7,0.331,66.0,22
7,0.333,65.9,9
7,0.333,65.9,30
7,0.333,65.9,6
7,0.333,65.9,6
7,0.333,65.8,6
7,0.333,65.8,6
7,0.333,65.8,6
7,0.333,65.7,6
7,0.333,65.7,18
7,0.333,65.7,18
7,0.333,65.7,9
7,0.333,65.6,9
7,0.333,65.6,9
7,0.333,65.6,9
7,0.333,65.6,12
7,0.333,65.5,12
7,0.333,65.5,12
7,0.337,65.5,14
7,0.337,65.4,14
7,0.337,65.4,14
7,0.337,65.4,67
7,0.338,65.4,33
7,0.339,65.3,27
7,0.339,65.3,27
7,0.339,65.3,8
7,0.339,65.3,16
7,0.339,65.2,40
7,0.339,65.2,8
7,0.339,65.2,8
7,0.339,65.1,8
7,0.339,65.1,8
7,0.339,65.1,8
7,0.341,65.1,13
7,0.341,65.0,13
7,0.341,65.0,18
7,0.343,65.0,5
7,0.343,64.9,5
7,0.343,64.9,5
7,0.343,64.9,5
7,0.343,64.9,5
7,0.343,64.8,10
7,0.343,64.8,10
7,0.343,64.8,10
7,0.343,64.8,5
7,0.343,64.7,5
7,0.343,64.7,5
7,0.343,64.7,20
7,0.343,64.6,5
7,0.343,64.6,5
7,0.343,64.6,20
7,0.343,64.6,10
7,0.343,64.5,5
7,0.343,64.5,10
7,0.343,64.5,5
7,0.343,64.5,10
7,0.343,64.4,10
7,0.343,64.4,5
7,0.343,64.4,5
7,0.343,64.3,10
7,0.343,64.3,10
7,0.345,64.3,12
7,0.345,64.3,12
7,0.345,64.2,12
7,0.346,64.2,50
7,0.347,64.2,14
7,0.347,64.1,7
7,0.347,64.1,7
7,0.347,64.1,7
7,0.347,64.1,7
7,0.347,64.0,7
7,0.347,64.0,14
7,0.347,64.0,7
7,0.347,64.0,14
7,0.348,63.9,16
7,0.348,63.9,16
7,0.349,63.9,9
7,0.350,63.8,29
7,0.351,63.8,11
7,0.351,63.8,11
7,0.351,63.8,11
7,0.351,63.7,37
7,0.352,63.7,13
7,0.352,63.7,67
7,0.352,63.7,15
7,0.353,63.6,70
7,0.353,63.6,95
7,0.353,63.6,57
7,0.354,63.5,21
7,0.355,63.5,33
7,0.357,63.5,22
7,0.357,63.5,36
7,0.357,63.4,10
7,0.357,63.4,8
7,0.357,63.4,8
7,0.357,63.3,22
7,0.357,63.3,14
7,0.357,63.3,14
7,0.357,63.3,6
7,0.357,63.2,6
7,0.357,63.2,8
7,0.357,63.2,20
7,0.357,63.2,10
7,0.357,63.1,10
7,0.357,63.1,10
7,0.357,63.1,20
7,0.357,63.0,14
7,0.357,63.0,6
7,0.357,63.0,12
7,0.357,63.0,6
7,0.357,62.9,12
7,0.357,62.9,8
7,0.357,62.9,6
7,0.357,62.9,8
7,0.357,62.8,8
7,0.357,62.8,16
7,0.357,62.8,10
7,0.357,62.7,10
7,0.357,62.7,12
7,0.357,62.7,24
7,0.357,62.7,6
7,0.359,62.6,186
7,0.360,62.6,85
7,0.362,62.6,15
7,0.362,62.5,15
7,0.363,62.5,39
7,0.363,62.5,13
7,0.363,62.5,13
7,0.364,62.4,11
7,0.364,62.4,11
7,0.364,62.4,11
7,0.364,62.4,11
7,0.365,62.3,18
7,0.366,62.3,75
7,0.366,62.3,16
7,0.366,62.2,16
7,0.367,62.2,30
7,0.367,62.2,21
7,0.367,62.2,7
7,0.367,62.1,7
7,0.367,62.1,7
7,0.367,62.1,7
7,0.367,62.1,7
7,0.367,62.0,7
7,0.367,62.0,7
7,0.367,62.0,7
7,0.367,61.9,14
7,0.367,61.9,7
7,0.368,61.9,124
7,0.368,61.9,33
7,0.369,61.8,12
7,0.371,61.8,25
7,0.371,61.8,55
7,0.371,61.7,20
7,0.371,61.7,10
7,0.371,61.7,10
7,0.371,61.7,10
7,0.371,61.6,5
7,0.371,61.6,25
7,0.371,61.6,20
7,0.371,61.6,10
7,0.371,61.5,10
7,0.371,61.5,5
7,0.371,61.5,5
7,0.371,61.4,25
7,0.374,61.4,13
7,0.374,61.4,55
7,0.375,61.4,16
7,0.375,61.3,8
7,0.375,61.3,16
7,0.375,61.3,16
7,0.375,61.3,16
7,0.375,61.2,8
7,0.375,61.2,8
7,0.377,61.2,22
7,0.377,61.1,11
7,0.378,61.1,14
7,0.378,61.1,14
7,0.378,61.1,17
7,0.378,61.0,17
7,0.378,61.0,37
7,0.379,61.0,20
7,0.379,60.9,20
7,0.379,60.9,20
7,0.381,60.9,15
7,0.381,60.9,57
7,0.381,60.8,6
7,0.381,60.8,15
7,0.381,60.8,6
7,0.381,60.8,21
7,0.382,60.7,46
7,0.383,60.7,28
7,0.385,60.7,13
7,0.385,60.6,13
7,0.385,60.6,33
7,0.386,60.6,10
7,0.387,60.6,148
7,0.388,60.5,7
7,0.388,60.5,21
7,0.388,60.5,7
7,0.388,60.5,7
7,0.388,60.4,35
7,0.388,60.4,21
7,0.389,60.4,25
7,0.389,60.3,25
7,0.389,60.3,36
7,0.389,60.3,29
7,0.390,60.3,11
7,0.390,60.2,11
7,0.390,60.2,11
7,0.390,60.2,15
7,0.391,60.1,53
7,0.391,60.1,19
7,0.392,60.1,59
7,0.393,60.1,24
7,0.393,60.0,8
7,0.393,60.0,8
7,0.393,60.0,8
7,0.393,60.0,8
7,0.393,59.9,24
7,0.393,59.9,20
7,0.393,59.9,8
7,0.393,59.8,24
7,0.393,59.8,16
7,0.393,59.8,16
7,0.393,59.8,16
7,0.393,59.7,8
7,0.395,59.7,17
7,0.396,59.7,13
7,0.396,59.7,13
7,0.396,59.6,13
7,0.396,59.6,22
7,0.396,59.6,31
7,0.397,59.5,18
7,0.397,59.5,50
7,0.397,59.5,32
7,0.398,59.5,69
7,0.398,59.4,14
7,0.400,59.4,10
7,0.400,59.4,5
7,0.400,59.3,5
7,0.400,59.3,5
7,0.400,59.3,5
7,0.400,59.3,5
7,0.400,59.2,10
7,0.400,59.2,5
7,0.400,59.2,5
7,0.400,59.2,5
7,0.400,59.1,15
7,0.401,59.1,47
7,0.401,59.1,21
7,0.402,59.0,16
7,0.402,59.0,16
7,0.403,59.0,11
7,0.403,59.0,11
7,0.403,58.9,28
7,0.403,58.9,148
7,0.405,58.9,6
7,0.405,58.9,6
7,0.405,58.8,6
7,0.405,58.8,18
7,0.405,58.8,18
7,0.405,58.7,6
7,0.405,58.7,12
7,0.406,58.7,19
7,0.406,58.7,19
7,0.407,58.6,13
7,0.407,58.6,13
7,0.407,58.6,47
7,0.408,58.5,7
7,0.408,58.5,7
7,0.408,58.5,7
7,0.408,58.5,14
7,0.408,58.4,14
7,0.408,58.4,7
7,0.409,58.4,52
7,0.410,58.4,15
7,0.410,58.3,61
7,0.410,58.3,23
7,0.410,58.3,31
7,0.410,58.2,70
7,0.411,58.2,16
7,0.411,58.2,8
7,0.411,58.2,8
7,0.411,58.1,8
7,0.411,58.1,16
7,0.411,58.1,16
7,0.412,58.1,43
7,0.414,58.0,39
7,0.414,58.0,50
7,0.415,58.0,73
7,0.415,57.9,21
7,0.416,57.9,22
7,0.416,57.9,11
7,0.416,57.9,11
7,0.416,57.8,33
7,0.416,57.8,22
7,0.416,57.8,179
7,0.417,57.7,12
7,0.417,57.7,24
7,0.417,57.7,12
7,0.418,57.7,26
7,0.418,57.6,13
7,0.418,57.6,14
7,0.419,57.6,15
7,0.419,57.6,15
7,0.419,57.5,15
7,0.420,57.5,16
7,0.420,57.5,17
7,0.421,57.4,18
7,0.421,57.4,19
7,0.422,57.4,21
7,0.422,57.4,21
7,0.425,57.3,43
7,0.425,57.3,45
7,0.426,57.3,56
7,0.429,57.3,11
7,0.429,57.2,8
7,0.429,57.2,13
7,0.429,57.2,9
7,0.429,57.1,9
7,0.429,57.1,9
7,0.429,57.1,7
7,0.429,57.1,7
7,0.429,57.0,7
7,0.429,57.0,15
7,0.429,57.0,5
7,0.429,56.9,10
7,0.429,56.9,10
7,0.429,56.9,5
7,0.429,56.9,5
7,0.429,56.8,11
7,0.429,56.8,12
7,0.429,56.8,6
7,0.429,56.8,6
7,0.429,56.7,26
7,0.429,56.7,14
7,0.429,56.7,7
7,0.429,56.6,7
7,0.429,56.6,23
7,0.429,56.6,8
7,0.429,56.6,8
7,0.429,56.5,8
7,0.429,56.5,25
7,0.429,56.5,18
7,0.429,56.5,9
7,0.429,56.4,9
7,0.429,56.4,9
7,0.429,56.4,9
7,0.429,56.3,9
7,0.429,56.3,9
7,0.429,56.3,9
7,0.429,56.3,9
7,0.429,56.2,10
7,0.429,56.2,10
7,0.429,56.2,20
7,0.429,56.2,5
7,0.429,56.1,5
7,0.429,56.1,5
7,0.429,56.1,11
7,0.429,56.0,11
7,0.429,56.0,12
7,0.429,56.0,12
7,0.429,56.0,13
7,0.429,55.9,26
7,0.429,55.9,15
7,0.429,55.9,15
7,0.429,55.8,21
7,0.433,55.8,30
7,0.434,55.8,52
7,0.435,55.8,21
7,0.437,55.7,48
7,0.437,55.7,48
7,0.438,55.7,16
7,0.438,55.7,15
7,0.438,55.6,15
7,0.438,55.6,15
7,0.439,55.6,108
7,0.440,55.5,13
7,0.440,55.5,13
7,0.440,55.5,124
7,0.440,55.5,12
7,0.440,55.4,12
7,0.440,55.4,12
7,0.440,55.4,12
7,0.441,55.4,35
7,0.441,55.3,23
7,0.441,55.3,45
7,0.442,55.3,11
7,0.442,55.2,11
7,0.442,55.2,11
7,0.442,55.2,11
7,0.442,55.2,43
7,0.442,55.1,21
7,0.442,55.1,21
7,0.443,55.1,10
7,0.443,55.0,10
7,0.443,55.0,10
7,0.444,55.0,19
7,0.444,55.0,57
7,0.444,54.9,47
7,0.444,54.9,9
7,0.444,54.9,9
7,0.444,54.9,27
7,0.445,54.8,35
7,0.445,54.8,17
7,0.446,54.8,49
7,0.446,54.7,8
7,0.449,54.7,7
7,0.449,54.7,14
7,0.449,54.7,21
7,0.449,54.6,76
7,0.449,54.6,76
7,0.450,54.6,27
7,0.451,54.6,19
7,0.451,54.5,25
7,0.451,54.5,25
7,0.452,54.5,6
7,0.452,54.4,6
7,0.452,54.4,12
7,0.452,54.4,6
7,0.452,54.4,6
7,0.452,54.3,6
7,0.452,54.3,6
7,0.453,54.3,70
7,0.453,54.2,70
7,0.455,54.2,11
7,0.455,54.2,11
7,0.455,54.2,11
7,0.455,54.1,11
7,0.455,54.1,11
7,0.455,54.1,16
7,0.456,54.1,21
7,0.457,54.0,5
7,0.457,54.0,5
7,0.457,54.0,5
7,0.457,53.9,5
7,0.457,53.9,5
7,0.457,53.9,5
7,0.457,53.9,5
7,0.457,53.8,5
7,0.457,53.8,5
7,0.457,53.8,10
7,0.457,53.8,5
7,0.457,53.7,5
7,0.457,53.7,5
7,0.457,53.7,5
7,0.457,53.6,5
7,0.457,53.6,20
7,0.457,53.6,50
7,0.457,53.6,5
7,0.457,53.5,5
7,0.457,53.5,10
7,0.458,53.5,69
7,0.458,53.4,59
7,0.458,53.4,24
7,0.458,53.4,24
7,0.458,53.4,43
7,0.460,53.3,9
7,0.460,53.3,9
7,0.462,53.3,13
7,0.462,53.3,13
7,0.462,53.2,17
7,0.462,53.2,17
7,0.463,53.2,29
7,0.464,53.1,49
7,0.464,53.1,8
7,0.464,53.1,12
7,0.464,53.1,8
7,0.465,53.0,55
7,0.467,53.0,30
7,0.467,53.0,56
7,0.467,53.0,48
7,0.468,52.9,11
7,0.468,52.9,22
7,0.468,52.9,11
7,0.468,52.8,11
7,0.468,52.8,11
7,0.468,52.8,22
7,0.468,52.8,11
7,0.468,52.7,29
7,0.469,52.7,7
7,0.469,52.7,7
7,0.469,52.6,7
7,0.469,52.6,35
7,0.471,52.6,10
7,0.471,52.6,20
7,0.471,52.5,20
7,0.471,52.5,10
7,0.472,52.5,43
7,0.472,52.5,36
7,0.472,52.4,49
7,0.473,52.4,13
7,0.473,52.4,39
7,0.473,52.3,13
7,0.473,52.3,16
7,0.475,52.3,52
7,0.475,52.3,61
7,0.476,52.2,6
7,0.476,52.2,6
7,0.476,52.2,12
7,0.476,52.2,6
7,0.477,52.1,179
7,0.479,52.1,57
7,0.479,52.1,17
7,0.480,52.0,14
7,0.481,52.0,11
7,0.481,52.0,11
7,0.482,52.0,16
7,0.482,51.9,8
7,0.482,51.9,8
7,0.482,51.9,8
7,0.482,51.8,8
7,0.482,51.8,8
7,0.482,51.8,8
7,0.484,51.8,13
7,0.484,51.7,13
7,0.486,51.7,5
7,0.486,51.7,5
7,0.486,51.7,5
7,0.486,51.6,5
7,0.486,51.6,5
7,0.486,51.6,5
7,0.486,51.5,5
7,0.486,51.5,5
7,0.486,51.5,10
7,0.486,51.5,10
7,0.486,51.4,45
7,0.486,51.4,15
7,0.486,51.4,52
7,0.487,51.4,22
7,0.488,51.3,12
7,0.488,51.3,12
7,0.488,51.3,31
7,0.489,51.2,19
7,0.489,51.2,59
7,0.490,51.2,7
7,0.490,51.2,14
7,0.490,51.1,7
7,0.490,51.1,7
7,0.490,51.1,7
7,0.490,51.0,21
7,0.490,51.0,21
7,0.491,51.0,16
7,0.492,51.0,59
7,0.492,50.9,18
7,0.492,50.9,9
7,0.492,50.9,18
7,0.493,50.9,20
7,0.493,50.8,20
7,0.494,50.8,11
7,0.494,50.8,11
7,0.494,50.7,11
7,0.494,50.7,11
7,0.494,50.7,11
7,0.494,50.7,11
7,0.494,50.6,24
7,0.495,50.6,13
7,0.495,50.6,179
7,0.495,50.6,124
7,0.496,50.5,17
7,0.496,50.5,17
7,0.497,50.5,23
7,0.497,50.4,27
7,0.498,50.4,29
7,0.500,50.4,10
7,0.500,50.4,10
7,0.500,50.3,10
7,0.500,50.3,16
7,0.500,50.3,16
7,0.500,50.2,6
7,0.500,50.2,8
7,0.500,50.2,6
7,0.500,50.2,8
7,0.500,50.1,6
7,0.500,50.1,6
7,0.500,50.1,8
7,0.500,50.1,8
7,0.500,50.0,12
7,0.500,50.0,12
7,0.500,50.0,8
7,0.500,49.9,8
7,0.500,49.9,24
7,0.500,49.9,8
7,0.500,49.9,8
7,0.500,49.8,14
7,0.500,49.8,12
7,0.500,49.8,12
7,0.500,49.8,12
7,0.500,49.7,10
7,0.500,49.7,179
7,0.501,49.7,75
7,0.503,49.6,21
7,0.503,49.6,21
7,0.505,49.6,15
7,0.505,49.6,43
7,0.505,49.5,108
7,0.505,49.5,26
7,0.505,49.5,13
7,0.506,49.4,59
7,0.506,49.4,11
7,0.507,49.4,20
7,0.507,49.4,20
7,0.508,49.3,36
7,0.509,49.3,25
7,0.509,49.3,25
7,0.509,49.3,16
7,0.510,49.2,7
7,0.510,49.2,7
7,0.510,49.2,7
7,0.510,49.1,7
7,0.510,49.1,14
7,0.510,49.1,21
7,0.510,49.1,7
7,0.511,49.0,26
7,0.512,49.0,12
7,0.512,49.0,12
7,0.512,49.0,12
7,0.512,48.9,12
7,0.513,48.9,34
7,0.513,48.9,22
7,0.513,48.8,27
7,0.514,48.8,5
7,0.514,48.8,15
7,0.514,48.8,15
7,0.514,48.7,5
7,0.514,48.7,5
7,0.514,48.7,5
7,0.514,48.6,5
7,0.514,48.6,5
7,0.514,48.6,15
7,0.514,48.6,5
7,0.516,48.5,23
7,0.516,48.5,13
7,0.517,48.5,55
7,0.518,48.5,16
7,0.518,48.4,8
7,0.518,48.4,16
7,0.518,48.4,24
7,0.518,48.3,24
7,0.518,48.3,16
7,0.519,48.3,27
7,0.519,48.3,11
7,0.519,48.2,11
7,0.519,48.2,11
7,0.520,48.2,36
7,0.520,48.2,14
7,0.520,48.1,14
7,0.520,48.1,14
7,0.521,48.1,20
7,0.522,48.0,29
7,0.524,48.0,18
7,0.524,48.0,18
7,0.524,48.0,6
7,0.524,47.9,15
7,0.524,47.9,6
7,0.524,47.9,6
7,0.524,47.8,12
7,0.524,47.8,12
7,0.524,47.8,6
7,0.524,47.8,6
7,0.524,47.7,6
7,0.524,47.7,6
7,0.524,47.7,6
7,0.526,47.7,28
7,0.527,47.6,16
7,0.527,47.6,16
7,0.527,47.6,16
7,0.527,47.5,16
7,0.527,47.5,16
7,0.528,47.5,23
7,0.529,47.5,10
7,0.529,47.4,20
7,0.529,47.4,10
7,0.529,47.4,47
7,0.530,47.4,96
7,0.531,47.3,7
7,0.531,47.3,7
7,0.531,47.3,7
7,0.531,47.2,21
7,0.531,47.2,25
7,0.532,47.2,11
7,0.533,47.2,30
7,0.533,47.1,15
7,0.533,47.1,15
7,0.534,47.1,46
7,0.534,47.0,85
7,0.535,47.0,43
7,0.535,47.0,47
7,0.536,47.0,8
7,0.536,46.9,8
7,0.536,46.9,8
7,0.536,46.9,24
7,0.536,46.9,24
7,0.536,46.8,12
7,0.536,46.8,8
7,0.536,46.8,28
7,0.536,46.7,16
7,0.537,46.7,29
7,0.537,46.7,29
7,0.538,46.7,17
7,0.538,46.6,30
7,0.538,46.6,52
7,0.538,46.6,13
7,0.538,46.6,65
7,0.540,46.5,9
7,0.540,46.5,9
7,0.540,46.5,18
7,0.540,46.4,18
7,0.540,46.4,9
7,0.540,46.4,9
7,0.540,46.4,9
7,0.540,46.3,9
7,0.540,46.3,9
7,0.540,46.3,9
7,0.540,46.2,23
7,0.541,46.2,14
7,0.541,46.2,47
7,0.541,46.2,33
7,0.541,46.1,66
7,0.541,46.1,19
7,0.541,46.1,19
7,0.543,46.1,10
7,0.543,46.0,10
7,0.543,46.0,5
7,0.543,46.0,5
7,0.543,45.9,5
7,0.543,45.9,5
7,0.543,45.9,5
7,0.543,45.9,5
7,0.544,45.8,73
7,0.544,45.8,47
7,0.545,45.8,16
7,0.545,45.8,49
7,0.545,45.7,11
7,0.545,45.7,11
7,0.545,45.7,11
7,0.545,45.6,11
7,0.545,45.6,11
7,0.545,45.6,11
7,0.545,45.6,11
7,0.545,45.5,11
7,0.545,45.5,11
7,0.548,45.5,24
7,0.548,45.4,6
7,0.548,45.4,18
7,0.548,45.4,12
7,0.548,45.4,12
7,0.548,45.3,6
7,0.548,45.3,6
7,0.548,45.3,6
7,0.548,45.3,6
7,0.548,45.2,6
7,0.548,45.2,6
7,0.548,45.2,6
7,0.549,45.1,19
7,0.549,45.1,13
7,0.549,45.1,13
7,0.551,45.1,56
7,0.551,45.0,7
7,0.551,45.0,21
7,0.552,45.0,15
7,0.554,45.0,16
7,0.554,44.9,33
7,0.555,44.9,17
7,0.555,44.9,26
7,0.556,44.8,18
7,0.556,44.8,9
7,0.556,44.8,9
7,0.556,44.8,27
7,0.556,44.7,28
7,0.557,44.7,10
7,0.557,44.7,10
7,0.557,44.6,20
7,0.557,44.6,10
7,0.557,44.6,10
7,0.557,44.6,10
7,0.557,44.5,10
7,0.557,44.5,61
7,0.558,44.5,52
7,0.558,44.5,43
7,0.558,44.4,11
7,0.558,44.4,11
7,0.558,44.4,11
7,0.558,44.3,11
7,0.559,44.3,105
7,0.560,44.3,12
7,0.560,44.3,12
7,0.560,44.2,85
7,0.562,44.2,15
7,0.563,44.2,50
7,0.563,44.2,18
7,0.565,44.1,66
7,0.565,44.1,45
7,0.565,44.1,24
7,0.566,44.0,50
7,0.566,44.0,52
7,0.571,44.0,16
7,0.571,44.0,25
7,0.571,43.9,15
7,0.571,43.9,28
7,0.571,43.9,13
7,0.571,43.8,6
7,0.571,43.8,11
7,0.571,43.8,11
7,0.571,43.8,11
7,0.571,43.7,10
7,0.571,43.7,5
7,0.571,43.7,5
7,0.571,43.7,9
7,0.571,43.6,9
7,0.571,43.6,8
7,0.571,43.6,8
7,0.571,43.5,8
7,0.571,43.5,15
7,0.571,43.5,7
7,0.571,43.5,7
7,0.571,43.4,7
7,0.571,43.4,6
7,0.571,43.4,6
7,0.571,43.4,6
7,0.571,43.3,6
7,0.571,43.3,15
7,0.571,43.3,10
7,0.571,43.2,10
7,0.571,43.2,5
7,0.571,43.2,10
7,0.571,43.2,5
7,0.571,43.1,7
7,0.571,43.1,21
7,0.571,43.1,8
7,0.574,43.1,57
7,0.574,43.0,49
7,0.575,43.0,43
7,0.577,43.0,24
7,0.580,42.9,17
7,0.580,42.9,16
7,0.580,42.9,16
7,0.582,42.9,14
7,0.582,42.8,13
7,0.582,42.8,26
7,0.582,42.8,13
7,0.582,42.7,52
7,0.583,42.7,12
7,0.583,42.7,12
7,0.583,42.7,95
7,0.584,42.6,23
7,0.586,42.6,20
7,0.586,42.6,10
7,0.587,42.6,18
7,0.587,42.5,27
7,0.588,42.5,17
7,0.589,42.5,108
7,0.589,42.4,16
7,0.589,42.4,8
7,0.589,42.4,16
7,0.589,42.4,16
7,0.589,42.3,8
7,0.592,42.3,7
7,0.592,42.3,7
7,0.593,42.3,20
7,0.593,42.2,13
7,0.593,42.2,13
7,0.593,42.2,26
7,0.595,42.1,12
7,0.595,42.1,6
7,0.595,42.1,12
7,0.595,42.1,12
7,0.595,42.0,6
7,0.595,42.0,6
7,0.595,42.0,6
7,0.595,41.9,6
7,0.597,41.9,17
7,0.597,41.9,33
7,0.597,41.9,22
7,0.597,41.8,11
7,0.598,41.8,16
7,0.598,41.8,32
7,0.599,41.8,26
7,0.600,41.7,10
7,0.600,41.7,5
7,0.600,41.7,5
7,0.600,41.6,5
7,0.600,41.6,30
7,0.600,41.6,30
7,0.602,41.6,52
7,0.602,41.5,33
7,0.602,41.5,33
7,0.602,41.5,14
7,0.603,41.5,9
7,0.604,41.4,70
7,0.605,41.4,30
7,0.607,41.4,24
7,0.607,41.3,16
7,0.607,41.3,16
7,0.607,41.3,8
7,0.607,41.3,16
7,0.607,41.2,8
7,0.607,41.2,12
7,0.607,41.2,12
7,0.607,41.1,8
7,0.607,41.1,8
7,0.607,41.1,24
7,0.607,41.1,12
7,0.609,41.0,19
7,0.610,41.0,59
7,0.610,41.0,11
7,0.610,41.0,11
7,0.612,40.9,21
7,0.613,40.9,17
7,0.614,40.9,10
7,0.615,40.8,13
7,0.616,40.8,16
7,0.616,40.8,105
7,0.619,40.8,12
7,0.619,40.7,12
7,0.619,40.7,6
7,0.619,40.7,6
7,0.619,40.7,6
7,0.619,40.6,6
7,0.622,40.6,37
7,0.622,40.6,14
7,0.623,40.5,22
7,0.623,40.5,11
7,0.623,40.5,11
7,0.625,40.5,8
7,0.625,40.4,24
7,0.625,40.4,24
7,0.625,40.4,8
7,0.625,40.3,8
7,0.625,40.3,8
7,0.625,40.3,8
7,0.626,40.3,21
7,0.626,40.2,13
7,0.626,40.2,13
7,0.627,40.2,18
7,0.627,40.2,18
7,0.627,40.1,23
7,0.629,40.1,5
7,0.629,40.1,5
7,0.629,40.0,5
7,0.629,40.0,10
7,0.629,40.0,20
7,0.629,40.0,20
7,0.629,39.9,5
7,0.629,39.9,15
7,0.630,39.9,17
7,0.632,39.9,19
7,0.632,39.8,19
7,0.633,39.8,7
7,0.633,39.8,14
7,0.633,39.7,7
7,0.633,39.7,7
7,0.634,39.7,16
7,0.634,39.7,41
7,0.636,39.6,49
7,0.636,39.6,40
7,0.636,39.6,11
7,0.636,39.5,11
7,0.636,39.5,11
7,0.636,39.5,11
7,0.637,39.5,26
7,0.638,39.4,15
7,0.638,39.4,15
7,0.643,39.4,6
7,0.643,39.4,6
7,0.643,39.3,6
7,0.643,39.3,20
7,0.643,39.3,10
7,0.643,39.2,20
7,0.643,39.2,6
7,0.643,39.2,6
7,0.643,39.2,8
7,0.643,39.1,22
7,0.645,39.1,35
7,0.648,39.1,15
7,0.648,39.1,30
7,0.648,39.0,26
7,0.648,39.0,13
7,0.649,39.0,24
7,0.649,38.9,11
7,0.649,38.9,11
7,0.649,38.9,11
7,0.649,38.9,11
7,0.649,38.8,11
7,0.649,38.8,22
7,0.649,38.8,22
7,0.649,38.7,11
7,0.651,38.7,9
7,0.651,38.7,9
7,0.651,38.7,9
7,0.651,38.6,9
7,0.651,38.6,9
7,0.651,38.6,9
7,0.651,38.6,18
7,0.651,38.5,18
7,0.651,38.5,9
7,0.652,38.5,32
7,0.652,38.4,16
7,0.653,38.4,21
7,0.653,38.4,14
7,0.653,38.4,7
7,0.653,38.3,7
7,0.653,38.3,7
7,0.653,38.3,7
7,0.654,38.3,19
7,0.655,38.2,12
7,0.655,38.2,12
7,0.656,38.2,39
7,0.657,38.1,10
7,0.657,38.1,5
7,0.657,38.1,5
7,0.657,38.1,5
7,0.657,38.0,5
7,0.657,38.0,5
7,0.657,38.0,5
7,0.657,37.9,5
7,0.657,37.9,5
7,0.657,37.9,10
7,0.657,37.9,5
7,0.657,37.8,5
7,0.657,37.8,5
7,0.658,37.8,23
7,0.659,37.8,49
7,0.659,37.7,13
7,0.659,37.7,13
7,0.659,37.7,13
7,0.660,37.6,76
7,0.660,37.6,29
7,0.660,37.6,69
7,0.661,37.6,8
7,0.661,37.5,8
7,0.661,37.5,24
7,0.661,37.5,8
7,0.661,37.5,8
7,0.661,37.4,8
7,0.662,37.4,11
7,0.662,37.4,11
7,0.662,37.3,11
7,0.663,37.3,36
7,0.663,37.3,67
7,0.664,37.3,34
7,0.664,37.2,40
7,0.667,37.2,27
7,0.667,37.2,6
7,0.667,37.1,6
7,0.667,37.1,6
7,0.667,37.1,6
7,0.667,37.1,6
7,0.667,37.0,6
7,0.667,37.0,9
7,0.667,37.0,9
7,0.667,37.0,12
7,0.667,36.9,9
7,0.668,36.9,34
7,0.668,36.9,28
7,0.669,36.8,19
7,0.670,36.8,16
7,0.670,36.8,29
7,0.670,36.8,13
7,0.671,36.7,10
7,0.671,36.7,10
7,0.671,36.7,20
7,0.673,36.7,69
7,0.673,36.6,7
7,0.675,36.6,18
7,0.675,36.6,22
7,0.675,36.5,11
7,0.677,36.5,23
7,0.677,36.5,23
7,0.679,36.5,8
7,0.679,36.4,8
7,0.679,36.4,8
7,0.679,36.4,8
7,0.679,36.3,12
7,0.680,36.3,21
7,0.681,36.3,17
7,0.681,36.3,13
7,0.681,36.2,39
7,0.681,36.2,13
7,0.683,36.2,18
7,0.683,36.2,9
7,0.683,36.1,9
7,0.683,36.1,9
7,0.683,36.1,9
7,0.683,36.0,9
7,0.683,36.0,37
7,0.684,36.0,14
7,0.684,36.0,14
7,0.684,35.9,14
7,0.684,35.9,47
7,0.684,35.9,19
7,0.686,35.9,5
7,0.686,35.8,5
7,0.686,35.8,15
7,0.686,35.8,5
7,0.686,35.7,5
7,0.686,35.7,5
7,0.686,35.7,5
7,0.686,35.7,5
7,0.686,35.6,45
7,0.686,35.6,5
7,0.687,35.6,21
7,0.688,35.5,75
7,0.688,35.5,11
7,0.690,35.5,18
7,0.690,35.5,24
7,0.690,35.4,24
7,0.690,35.4,12
7,0.690,35.4,12
7,0.690,35.4,6
7,0.690,35.3,6
7,0.690,35.3,6
7,0.690,35.3,6
7,0.690,35.2,12
7,0.690,35.2,12
7,0.690,35.2,24
7,0.691,35.2,25
7,0.692,35.1,32
7,0.692,35.1,13
7,0.693,35.1,20
7,0.694,35.1,83
7,0.694,35.0,7
7,0.694,35.0,14
7,0.695,35.0,51
7,0.695,34.9,22
7,0.695,34.9,59
7,0.695,34.9,37
7,0.695,34.9,15
7,0.696,34.8,8
7,0.696,34.8,8
7,0.696,34.8,16
7,0.698,34.7,9
7,0.698,34.7,27
7,0.698,34.7,18
7,0.699,34.7,28
7,0.700,34.6,10
7,0.700,34.6,30
7,0.703,34.6,37
7,0.705,34.6,15
7,0.705,34.5,16
7,0.706,34.5,50
7,0.708,34.5,24
7,0.709,34.4,25
7,0.709,34.4,76
7,0.709,34.4,26
7,0.711,34.4,85
7,0.714,34.3,5
7,0.714,34.3,21
7,0.714,34.3,15
7,0.714,34.3,18
7,0.714,34.2,12
7,0.714,34.2,6
7,0.714,34.2,10
7,0.714,34.1,14
7,0.714,34.1,7
7,0.714,34.1,7
7,0.714,34.1,7
7,0.714,34.0,19
7,0.714,34.0,32
7,0.714,34.0,8
7,0.714,33.9,16
7,0.714,33.9,13
